-1.297685690224170685e-02	-6.045062560588121414e-03	-6.444347091019153595e-03	2.003354579210281372e-02	-1.193112600594758987e-02	-1.512407418340444565e-02	6.312984973192214966e-03	3.270252048969268799e-02	3.200894966721534729e-02	8.028230816125869751e-02	8.086693286895751953e-02	8.802772313356399536e-02	7.653097063302993774e-02	8.895046263933181763e-02	1.036015152931213379e-01	1.249746978282928467e-01	1.240524351596832275e-01	1.028830930590629578e-01	5.610401183366775513e-02	9.821156039834022522e-03	-8.186561055481433868e-03	-1.417296007275581360e-02	-2.661054581403732300e-02	-1.837601698935031891e-02	2.709256950765848160e-03	2.250197902321815491e-02	6.471441127359867096e-03	-1.945072598755359650e-02	-9.002496302127838135e-02	-1.069724187254905701e-01	-8.624508976936340332e-02	-4.167302325367927551e-02	7.166633009910583496e-02	2.026011496782302856e-01	2.540476918220520020e-01	3.488800823688507080e-01	2.851384580135345459e-01	1.608873605728149414e-01	2.284918576478958130e-01	nan	nan	-4.961804300546646118e-02	-1.422587409615516663e-02	-1.290560215711593628e-01	-1.369015127420425415e-01	-1.520628482103347778e-01	-1.045427545905113220e-01	-1.662168949842453003e-01	-1.692079305648803711e-01	-1.430051028728485107e-01	-1.268065720796585083e-01	-1.388456374406814575e-01	-1.045575141906738281e-01	-7.260318845510482788e-02	1.950662233866751194e-03	8.229705691337585449e-02	8.922166377305984497e-02	1.384151577949523926e-01	1.708964556455612183e-01	2.017408758401870728e-01	2.669698894023895264e-01	2.604761123657226562e-01	2.958850264549255371e-01	2.526179552078247070e-01	2.284195274114608765e-01	2.074205577373504639e-01	1.052094027400016785e-01	1.990876346826553345e-02	-2.765355259180068970e-02	-1.582236960530281067e-02	8.340062573552131653e-03	2.506819367408752441e-02	2.947595901787281036e-02	4.261910170316696167e-02	4.350260365754365921e-03	-6.140542030334472656e-02	-1.502456516027450562e-01	-1.652989387512207031e-01	-2.139766514301300049e-01	-1.985076516866683960e-01	-1.600718945264816284e-01	-1.473035961389541626e-01	-1.395544558763504028e-01	-1.485922187566757202e-01	-1.384027451276779175e-01	-1.151835247874259949e-01	-1.411183476448059082e-01	-1.981152445077896118e-01	-2.025622725486755371e-01	-1.803789138793945312e-01
3.342478349804878235e-02	2.071879245340824127e-02	-6.176572758704423904e-03	-3.034272603690624237e-02	-8.353734388947486877e-03	-3.372345119714736938e-02	-3.389842808246612549e-02	-1.735605113208293915e-02	1.190513372421264648e-02	1.375092007219791412e-02	-2.011475618928670883e-03	-2.068848162889480591e-02	-2.876122295856475830e-02	-1.808439008891582489e-02	-4.129312187433242798e-02	-2.942964993417263031e-02	-4.369507730007171631e-02	-5.520329251885414124e-02	-5.021101608872413635e-02	6.934035103768110275e-03	-6.926359143108129501e-03	1.925034634768962860e-02	5.630643293261528015e-02	7.712099701166152954e-02	1.638481914997100830e-01	1.190407425165176392e-01	6.611607223749160767e-02	1.387092564254999161e-02	-7.181701809167861938e-02	-8.784507215023040771e-02	-8.853635936975479126e-02	-4.238979518413543701e-02	5.796922370791435242e-02	1.182500571012496948e-01	nan	nan	1.997200399637222290e-01	1.143462210893630981e-01	-1.794652827084064484e-02	-1.241172328591346741e-01	-3.669633567333221436e-01	-1.300726830959320068e-01	-2.056345343589782715e-01	-2.648155987262725830e-01	-2.455282956361770630e-01	-2.570471465587615967e-01	-2.978006303310394287e-01	-2.606182098388671875e-01	-2.394284158945083618e-01	-2.002437710762023926e-01	-1.486070305109024048e-01	-5.433607473969459534e-02	-1.863207481801509857e-02	7.164543494582176208e-03	3.806760907173156738e-02	7.863761484622955322e-02	1.892060041427612305e-01	2.625689208507537842e-01	2.163339853286743164e-01	2.232859134674072266e-01	2.452313303947448730e-01	2.991862595081329346e-01	2.657400369644165039e-01	2.591633796691894531e-01	2.153197824954986572e-01	1.730058342218399048e-01	1.478365361690521240e-01	1.125866845250129700e-01	9.294955432415008545e-02	8.684331923723220825e-02	7.801293581724166870e-02	5.049239844083786011e-02	3.167724609375000000e-02	-2.915780059993267059e-02	-7.479857653379440308e-02	-1.232883632183074951e-01	-1.446081995964050293e-01	-1.883106380701065063e-01	-1.952057480812072754e-01	-1.880972087383270264e-01	-1.509346067905426025e-01	-1.087011471390724182e-01	-6.304821372032165527e-02	-3.540927171707153320e-02	-3.076590783894062042e-02	-5.083889886736869812e-02	-7.380586117506027222e-02	-8.123224228620529175e-02	-7.579264789819717407e-02	-7.135346531867980957e-02
3.001528047025203705e-02	3.401494771242141724e-02	3.859145566821098328e-02	2.061102353036403656e-02	-2.422393858432769775e-02	-1.790761575102806091e-02	-5.750092864036560059e-02	-6.506903469562530518e-02	-6.102507188916206360e-02	-1.064528822898864746e-01	-1.376245319843292236e-01	-1.299254894256591797e-01	-1.303395479917526245e-01	-1.487828940153121948e-01	-1.500793099403381348e-01	-1.256239861249923706e-01	-1.012793406844139099e-01	-5.338357388973236084e-02	9.621220640838146210e-03	2.738915011286735535e-02	6.696033477783203125e-02	7.712653279304504395e-02	1.291022300720214844e-01	1.649383306503295898e-01	1.674164980649948120e-01	1.567593812942504883e-01	1.160194948315620422e-01	7.120776717783883214e-05	3.444833913818001747e-03	-2.824944630265235901e-02	-2.758124843239784241e-02	-1.883297227323055267e-02	2.839530445635318756e-02	7.877878099679946899e-02	nan	nan	3.583775088191032410e-02	-2.476358599960803986e-02	-1.470679193735122681e-01	-2.341127991676330566e-01	-2.790739238262176514e-01	-4.059880375862121582e-01	-4.368328750133514404e-01	-3.021197021007537842e-01	-2.779039740562438965e-01	-2.774031758308410645e-01	-2.883214056491851807e-01	-2.686737179756164551e-01	-2.976615726947784424e-01	-1.903029531240463257e-01	-7.591089606285095215e-02	6.562005728483200073e-03	6.672023236751556396e-02	7.134032249450683594e-02	1.171822845935821533e-02	9.661035612225532532e-03	4.013375937938690186e-02	-3.691032156348228455e-02	-2.242389367893338203e-03	3.199009597301483154e-02	7.857655733823776245e-02	6.171573698520660400e-02	3.677549585700035095e-02	4.069923982024192810e-02	6.554606556892395020e-02	5.686233565211296082e-02	5.399470403790473938e-02	7.098089158535003662e-02	6.392133980989456177e-02	9.149698168039321899e-02	5.397226288914680481e-02	1.217422820627689362e-02	-5.357747524976730347e-02	-1.114683598279953003e-01	-1.395234018564224243e-01	-1.443059146404266357e-01	-1.371943354606628418e-01	-1.280136704444885254e-01	-9.968329221010208130e-02	-7.809659093618392944e-02	-6.816048175096511841e-02	-3.794663399457931519e-02	-4.193098749965429306e-03	4.372229054570198059e-02	4.528618603944778442e-02	1.340190693736076355e-02	-2.136326208710670471e-02	-4.444236680865287781e-02	-4.730893671512603760e-02	-1.044911891222000122e-02
-1.341637372970581055e-01	-1.008908748626708984e-01	-3.673573583364486694e-02	-3.610434755682945251e-02	-2.943430654704570770e-02	7.245151791721582413e-03	nan	nan	nan	nan	-7.170158624649047852e-02	-1.367939263582229614e-01	-1.954443305730819702e-01	-1.920471042394638062e-01	-1.600737124681472778e-01	-2.115372568368911743e-01	-1.602221131324768066e-01	-9.477999061346054077e-02	-4.067371785640716553e-02	5.909388139843940735e-02	1.141150444746017456e-01	1.583557724952697754e-01	1.480460017919540405e-01	1.651064008474349976e-01	1.515157371759414673e-01	1.274813860654830933e-01	1.121883168816566467e-01	5.642234161496162415e-02	6.205426156520843506e-02	5.855448171496391296e-02	6.442943215370178223e-02	5.415162816643714905e-02	2.183650806546211243e-02	4.689637944102287292e-02	nan	nan	-9.766692668199539185e-02	-1.681356877088546753e-01	-2.349155545234680176e-01	-1.622030436992645264e-01	-1.806179136037826538e-01	-3.058805763721466064e-01	-3.149285614490509033e-01	-2.850486338138580322e-01	-2.289216220378875732e-01	-1.389779746532440186e-01	-1.297090053558349609e-01	-1.626807600259780884e-01	-1.203971505165100098e-01	-5.862454697489738464e-02	2.530540525913238525e-02	3.034964203834533691e-02	6.579966843128204346e-02	9.368588775396347046e-02	2.532154135406017303e-02	-7.664311677217483521e-02	-2.438172847032546997e-01	-2.347092926502227783e-01	-2.317440807819366455e-01	-1.830326914787292480e-01	-2.288863062858581543e-01	-2.408619374036788940e-01	-1.509869396686553955e-01	-1.550405323505401611e-01	-9.296483546495437622e-02	-4.744477570056915283e-02	-9.647954255342483521e-03	4.036286100745201111e-02	5.954463034868240356e-02	4.583870247006416321e-02	1.689208112657070160e-02	-2.439656108617782593e-02	-6.495652347803115845e-02	-8.948667347431182861e-02	-1.108053326606750488e-01	-8.742666989564895630e-02	-5.046818777918815613e-02	-3.564535453915596008e-02	-3.345940262079238892e-02	-4.399385303258895874e-02	-5.498501658439636230e-02	-7.081425189971923828e-02	-3.226672485470771790e-02	-5.063104629516601562e-02	-5.614693090319633484e-02	-6.527384370565414429e-02	-7.683511078357696533e-02	-9.498077630996704102e-02	-7.858288288116455078e-02	-8.618608117103576660e-02
-1.944022923707962036e-01	-1.612783372402191162e-01	-1.270364969968795776e-01	-9.951668977737426758e-02	-4.372205585241317749e-03	6.285643577575683594e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.897732615470886230e-01	1.666230708360671997e-01	1.671877801418304443e-01	1.139934957027435303e-01	7.278443872928619385e-02	6.865481287240982056e-02	5.688604339957237244e-02	6.879553198814392090e-02	2.189279720187187195e-02	-3.524298220872879028e-02	-3.910105209797620773e-03	-3.952981531620025635e-01	-2.042099833488464355e-01	-2.432646304368972778e-01	-2.340180575847625732e-01	-1.898533105850219727e-01	-6.929405033588409424e-02	-1.250850111246109009e-01	-1.661221534013748169e-01	-1.417967081069946289e-01	-1.174880713224411011e-01	-4.254880547523498535e-02	-5.486553162336349487e-02	-3.617204260081052780e-03	1.575691998004913330e-02	6.817213445901870728e-02	1.078989282250404358e-01	1.039455905556678772e-01	7.069558650255203247e-02	4.536432772874832153e-02	2.712349407374858856e-02	-8.368612825870513916e-02	-1.976373642683029175e-01	-2.635250687599182129e-01	-3.022139966487884521e-01	-4.175848960876464844e-01	-4.343195855617523193e-01	-3.199440240859985352e-01	-3.233392536640167236e-01	-2.252740859985351562e-01	-2.507940828800201416e-01	-2.041787356138229370e-01	-1.204726248979568481e-01	-8.716280572116374969e-03	9.385404735803604126e-02	9.197664260864257812e-02	4.483519122004508972e-02	1.484945602715015411e-02	1.437358744442462921e-02	1.382093597203493118e-02	9.750475175678730011e-03	2.499337866902351379e-02	4.489712044596672058e-02	4.174097999930381775e-02	1.249953545629978180e-02	-4.742260649800300598e-02	-9.914660453796386719e-02	-7.280121743679046631e-02	nan	nan	nan	nan	nan	nan	nan	nan
-1.014334037899971008e-01	-2.045989930629730225e-01	-1.332424134016036987e-01	8.174189366400241852e-03	8.122596144676208496e-02	9.319492429494857788e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.021192446351051331e-01	1.603837907314300537e-01	nan	nan	5.617802217602729797e-02	7.361011207103729248e-02	3.492892161011695862e-02	-6.854990869760513306e-02	-1.346051096916198730e-01	-1.770025044679641724e-01	-3.356858789920806885e-01	-2.896068990230560303e-01	-2.369583398103713989e-01	-2.122562527656555176e-01	-1.694301664829254150e-01	-1.308857649564743042e-01	-7.047928124666213989e-02	-1.859123632311820984e-02	-3.130434080958366394e-02	-2.351499721407890320e-02	-5.168608576059341431e-02	-7.107842713594436646e-02	-8.856789208948612213e-03	3.304313123226165771e-02	8.923807740211486816e-02	1.207768395543098450e-01	1.294990479946136475e-01	1.206198632717132568e-01	6.461200863122940063e-02	1.779877953231334686e-02	-3.410594910383224487e-02	-1.272241622209548950e-01	-1.509577631950378418e-01	-2.353072464466094971e-01	-2.945621311664581299e-01	-4.230436086654663086e-01	-4.353718161582946777e-01	-4.889463186264038086e-01	-4.059715569019317627e-01	-3.742064237594604492e-01	-3.331708908081054688e-01	-2.466915696859359741e-01	-1.619725078344345093e-01	-8.448157459497451782e-02	1.932526938617229462e-02	1.020154207944869995e-01	1.322250962257385254e-01	1.270437985658645630e-01	1.225899085402488708e-01	9.585119038820266724e-02	6.580231338739395142e-02	4.570773988962173462e-02	2.821199223399162292e-02	2.764986827969551086e-02	-1.560201216489076614e-02	9.886936750262975693e-04	-3.972253762185573578e-03	nan	nan	nan	nan	nan	nan	nan	nan	nan
-1.251573562622070312e-01	-1.706004291772842407e-01	-1.676260679960250854e-01	-6.835451722145080566e-02	1.455448660999536514e-02	3.450225293636322021e-02	5.725177004933357239e-02	3.158285841345787048e-02	-1.318527758121490479e-02	-1.392913889139890671e-02	-5.665093287825584412e-02	-8.457776904106140137e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.761871814727783203e-02	-9.347933344542980194e-03	-7.572817057371139526e-02	-1.670031994581222534e-01	-2.726566195487976074e-01	-3.713573813438415527e-01	-4.064312577247619629e-01	-4.334864616394042969e-01	-3.436896204948425293e-01	-2.137264460325241089e-01	-1.662046313285827637e-01	-1.337528526782989502e-01	-7.006890326738357544e-02	1.035156287252902985e-02	1.256169658154249191e-02	-1.772700063884258270e-02	7.903319783508777618e-03	-2.523410506546497345e-02	-7.464728550985455513e-04	1.352304127067327499e-02	8.717041462659835815e-02	1.024743989109992981e-01	1.200625672936439514e-01	9.071456640958786011e-02	5.185905843973159790e-02	1.835529506206512451e-02	-4.449624568223953247e-02	-7.701864838600158691e-02	-1.348632127046585083e-01	-1.861951500177383423e-01	-2.767514884471893311e-01	-3.452582955360412598e-01	-4.206718206405639648e-01	-4.289411008358001709e-01	-3.818379640579223633e-01	-3.989956676959991455e-01	-2.999191880226135254e-01	-2.268211394548416138e-01	-1.808051615953445435e-01	-9.640266001224517822e-02	1.882198080420494080e-02	1.046781688928604126e-01	2.040194123983383179e-01	2.371290177106857300e-01	1.921108365058898926e-01	1.478315442800521851e-01	1.005699038505554199e-01	4.747912660241127014e-02	4.662598483264446259e-03	2.687301300466060638e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-9.947658330202102661e-02	-3.225664421916007996e-02	-6.212588399648666382e-02	-6.937606632709503174e-02	-2.753637544810771942e-02	-2.709893276914954185e-03	8.950371295213699341e-03	-7.087196409702301025e-02	-4.916109144687652588e-02	-5.589671805500984192e-02	-9.550288319587707520e-02	-9.548290818929672241e-02	-6.849768757820129395e-02	-9.957154095172882080e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-8.734233677387237549e-02	-1.044951900839805603e-01	-1.719143986701965332e-01	-2.433135360479354858e-01	-2.874869108200073242e-01	-3.032204806804656982e-01	-3.650304079055786133e-01	-3.552030324935913086e-01	-2.809832096099853516e-01	-2.562913000583648682e-01	-2.291366308927536011e-01	-1.906582713127136230e-01	-1.857512891292572021e-01	-1.190692931413650513e-01	-8.529923856258392334e-02	-6.192401796579360962e-02	-6.272589415311813354e-02	-3.767175972461700439e-02	-6.598982959985733032e-02	-2.119127288460731506e-02	1.153708249330520630e-02	3.373774886131286621e-02	4.334464669227600098e-02	6.087311729788780212e-02	8.599743992090225220e-02	1.613081432878971100e-02	-2.681275084614753723e-02	-4.897793754935264587e-02	-8.977962285280227661e-02	-1.197342723608016968e-01	-1.666464805603027344e-01	-1.847350597381591797e-01	-2.354663461446762085e-01	-2.516330480575561523e-01	-3.159977197647094727e-01	-2.351118475198745728e-01	-2.239285558462142944e-01	-1.891435831785202026e-01	-9.851447492837905884e-02	-2.123099565505981445e-02	5.365019291639328003e-02	1.221554279327392578e-01	1.537154912948608398e-01	1.925153881311416626e-01	1.783968955278396606e-01	1.418485641479492188e-01	1.042506173253059387e-01	3.948809579014778137e-02	1.727222697809338570e-03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-9.198178537189960480e-03	-1.251370646059513092e-03	6.803963333368301392e-03	-1.664844108745455742e-03	-4.177111666649580002e-03	-3.174931555986404419e-02	-1.440489590167999268e-01	-1.109275445342063904e-01	-1.082354709506034851e-01	-7.783049345016479492e-02	-6.538151949644088745e-02	-7.232901453971862793e-02	-9.418865293264389038e-02	-9.000555425882339478e-02	-1.078678965568542480e-01	-2.848630771040916443e-02	nan	nan	nan	nan	nan	nan	nan	1.396713405847549438e-01	4.509004647843539715e-04	8.013551682233810425e-02	9.103295952081680298e-02	1.684933900833129883e-01	-1.267397999763488770e-01	-1.795974820852279663e-01	-1.862176209688186646e-01	-1.908135116100311279e-01	-2.218897342681884766e-01	-2.365861982107162476e-01	-3.008237779140472412e-01	-2.226400077342987061e-01	-2.155973315238952637e-01	-1.707797199487686157e-01	-1.983511447906494141e-01	-1.400239467620849609e-01	-1.320063322782516479e-01	-2.353769987821578979e-01	-4.534325376152992249e-02	1.613756455481052399e-02	-5.532091110944747925e-02	-2.377988211810588837e-02	-5.785643681883811951e-02	-1.695215143263339996e-02	-5.150606110692024231e-02	-5.435005947947502136e-02	-8.386910893023014069e-03	4.156112670898437500e-02	4.338572919368743896e-02	1.267990656197071075e-02	1.618426758795976639e-03	9.517926722764968872e-03	1.804842799901962280e-02	3.143459791317582130e-03	-7.073433138430118561e-03	-2.432476170361042023e-02	-5.209155380725860596e-02	-1.152207627892494202e-01	-1.579688489437103271e-01	-1.305922418832778931e-01	-1.254900097846984863e-01	-7.682845741510391235e-02	-2.422440238296985626e-02	-4.310721124056726694e-04	2.759809792041778564e-02	6.958291679620742798e-02	1.148555651307106018e-01	1.099216565489768982e-01	1.200308278203010559e-01	1.043151170015335083e-01	9.866148978471755981e-02	9.577839076519012451e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.684213176369667053e-02	-2.938532084226608276e-02	-8.107282966375350952e-02	-9.942212700843811035e-02	-2.047762125730514526e-01	-1.762555837631225586e-01	-1.438286751508712769e-01	-1.390634179115295410e-01	-1.152392923831939697e-01	-1.032959520816802979e-01	-1.211979538202285767e-01	-1.067802533507347107e-01	-1.015976145863533020e-01	-6.574499607086181641e-02	-6.692518293857574463e-02	-7.762178033590316772e-02	-6.800262629985809326e-02	-8.243460208177566528e-02	-9.559717029333114624e-02	-1.426756531000137329e-01	-1.734770685434341431e-01	-1.915891021490097046e-01	-2.032779604196548462e-01	-2.395356744527816772e-01	-1.805085539817810059e-01	-2.164765149354934692e-01	-2.306964993476867676e-01	-3.314423561096191406e-01	-1.523532420396804810e-01	-1.516106724739074707e-01	-1.767408847808837891e-01	-1.108652129769325256e-01	-7.563719898462295532e-02	-1.571568101644515991e-01	-1.933425366878509521e-01	-1.805570572614669800e-01	-1.653424948453903198e-01	-1.352340877056121826e-01	-8.033277839422225952e-02	-1.553803384304046631e-01	-1.109854876995086670e-01	-1.579025834798812866e-01	-7.285962998867034912e-02	-2.371133863925933838e-02	1.496532652527093887e-02	-3.310336545109748840e-02	-4.512359201908111572e-02	-1.165571659803390503e-01	-1.184706687927246094e-01	-8.260943740606307983e-02	-6.793214380741119385e-02	-7.472313940525054932e-02	-8.113374561071395874e-02	-1.057499088346958160e-02	1.819220744073390961e-02	3.328583389520645142e-02	5.357640609145164490e-02	7.507081329822540283e-02	9.431615471839904785e-02	4.752324894070625305e-02	2.110157907009124756e-02	-1.234786305576562881e-02	-5.084137432277202606e-03	-4.830919206142425537e-02	-9.183762595057487488e-03	-9.289111942052841187e-03	-5.648451671004295349e-02	-8.006110042333602905e-02	-8.461508899927139282e-02	-2.870171330869197845e-02	-3.393418155610561371e-03	2.135560102760791779e-02	6.336886435747146606e-02	1.315483152866363525e-01	1.013961583375930786e-01	1.388404369354248047e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.257352471351623535e-01	2.505024373531341553e-01	2.770560383796691895e-01
